0.365,0.62051,1.2489,0
0.366,0.62175,1.2391,0
0.367,0.62299,1.2293,0
0.368,0.62421,1.2195,0
0.369,0.62542,1.2097,0
0.37,0.62662,1.1999,0
0.371,0.62781,1.19,0
0.372,0.62899,1.1802,0
0.373,0.63017,1.1704,0
0.374,0.63134,1.1606,0
0.375,0.63249,1.1508,0
0.376,0.63364,1.141,0
0.377,0.63478,1.1312,0
0.378,0.63591,1.1214,0
0.379,0.63703,1.1116,0
0.38,0.63814,1.1018,0
0.381,0.63924,1.0919,0
0.382,0.64033,1.0821,0
0.383,0.6414,1.0723,0
0.384,0.64247,1.0625,0
0.385,0.64352,1.0527,0
0.386,0.64457,1.0429,0
0.387,0.6456,1.0331,0
0.388,0.64662,1.0233,0
0.389,0.64764,1.0135,0
0.39,0.64865,1.0037,0
0.391,0.64965,0.99385,0
0.392,0.65064,0.98404,0
0.393,0.65162,0.97423,0
0.394,0.65259,0.96442,0
0.395,0.65356,0.95461,0
0.396,0.65451,0.9448,0
0.397,0.65545,0.93499,0
0.398,0.65639,0.92518,0
0.399,0.65731,0.91537,0
0.4,0.65822,0.90556,0
0.401,0.65912,0.89575,0
0.402,0.66001,0.88594,0
0.403,0.66088,0.87613,0
0.404,0.66175,0.86632,0
0.405,0.6626,0.85651,0
0.406,0.66345,0.8467,0
0.407,0.66429,0.83689,0
0.408,0.66512,0.82708,0
0.409,0.66595,0.81727,0
0.41,0.66676,0.80746,0
0.411,0.66757,0.79765,0
0.412,0.66837,0.78784,0
0.413,0.66915,0.77803,0
0.414,0.66993,0.76822,0
0.415,0.6707,0.75841,0
0.416,0.67146,0.7486,0
0.417,0.6722,0.73879,0
0.418,0.67293,0.72898,0
0.419,0.67366,0.71917,0
0.42,0.67437,0.70936,0
0.421,0.67506,0.69955,0
0.422,0.67575,0.68974,0
0.423,0.67643,0.67993,0
0.424,0.6771,0.67012,0
0.425,0.67776,0.66031,0
0.426,0.67842,0.6505,0
0.427,0.67907,0.64069,0
0.428,0.67971,0.63088,0
0.429,0.68034,0.62107,0
0.43,0.68096,0.61126,0
0.431,0.68157,0.60145,0
0.432,0.68218,0.59164,0
0.433,0.68277,0.58183,0
0.434,0.68335,0.57202,0
0.435,0.68392,0.56221,0
0.436,0.68447,0.5524,0
0.437,0.68502,0.54259,0
0.438,0.68555,0.53278,0
0.439,0.68606,0.52297,0
0.44,0.68657,0.51316,0
0.441,0.68707,0.50335,0
0.442,0.68756,0.49354,0
0.443,0.68805,0.48373,0
0.444,0.68854,0.47392,0
0.445,0.68901,0.46411,0
0.446,0.68948,0.4543,0
0.447,0.68994,0.44449,0
0.448,0.69038,0.43468,0
0.449,0.69082,0.42487,0
0.45,0.69125,0.41506,0
0.451,0.69167,0.40525,0
0.452,0.69207,0.39544,0
0.453,0.69246,0.38563,0
0.454,0.69284,0.37582,0
0.455,0.6932,0.36601,0
0.456,0.69355,0.3562,0
0.457,0.69388,0.34639,0
0.458,0.69421,0.33658,0
0.459,0.69453,0.32677,0
0.46,0.69485,0.31696,0
0.461,0.69517,0.30715,0
0.462,0.69548,0.29734,0
0.463,0.69579,0.28753,0
0.464,0.69609,0.27772,0
0.465,0.69638,0.26791,0
0.466,0.69666,0.2581,0
0.467,0.69692,0.24829,0
0.468,0.69718,0.23848,0
0.469,0.69742,0.22867,0
0.47,0.69765,0.21886,0
0.471,0.69786,0.20905,0
0.472,0.69805,0.19924,0
0.473,0.69823,0.18943,0
0.474,0.69838,0.17962,0
0.475,0.69852,0.16981,0
0.476,0.69865,0.16,0
0.477,0.69877,0.15019,0
0.478,0.6989,0.14038,0
0.479,0.69902,0.13057,0
0.48,0.69914,0.12076,0
0.481,0.69926,0.11095,0
0.482,0.69937,0.10114,0
0.483,0.69947,0.091328,0
0.484,0.69957,0.081518,0
0.485,0.69966,0.071708,0
0.486,0.69974,0.061898,0
0.487,0.69981,0.052088,0
0.488,0.69987,0.042278,0
0.489,0.69992,0.032468,0
0.49,0.69996,0.022658,0
0.491,0.69999,0.012848,0
0.492,0.7,0.003038,0
0.493,0.7,-0.006772,0
0.494,0.69998,-0.016582,0
0.495,0.69995,-0.026392,0
0.496,0.69991,-0.036202,0
0.497,0.69985,-0.046012,0
0.498,0.69979,-0.055822,0
0.499,0.69971,-0.065632,0
0.5,0.69963,-0.075442,0
0.501,0.69954,-0.085252,0
0.502,0.69944,-0.095062,0
0.503,0.69933,-0.10487,0
0.504,0.69922,-0.11468,0
0.505,0.6991,-0.12449,0
0.506,0.69898,-0.1343,0
0.507,0.69885,-0.14411,0
0.508,0.69872,-0.15392,0
0.509,0.6986,-0.16373,0
0.51,0.69847,-0.17354,0
0.511,0.69832,-0.18335,0
0.512,0.69816,-0.19316,0
0.513,0.69798,-0.20297,0
0.514,0.69778,-0.21278,0
0.515,0.69756,-0.22259,0
0.516,0.69733,-0.2324,0
0.517,0.69708,-0.24221,0
0.518,0.69682,-0.25202,0
0.519,0.69655,-0.26183,0
0.52,0.69627,-0.27164,0
0.521,0.69597,-0.28145,0
0.522,0.69567,-0.29126,0
0.523,0.69536,-0.30107,0
0.524,0.69505,-0.31088,0
0.525,0.69473,-0.32069,0
0.526,0.69441,-0.3305,0
0.527,0.69409,-0.34031,0
0.528,0.69376,-0.35012,0
0.529,0.69342,-0.35993,0
0.53,0.69307,-0.36974,0
0.531,0.6927,-0.37955,0
0.532,0.69231,-0.38936,0
0.533,0.69192,-0.39917,0
0.534,0.69151,-0.40898,0
0.535,0.69109,-0.41879,0
0.536,0.69066,-0.4286,0
0.537,0.69021,-0.43841,0
0.538,0.68976,-0.44822,0
0.539,0.6893,-0.45803,0
0.54,0.68883,-0.46784,0
0.541,0.68835,-0.47765,0
0.542,0.68787,-0.48746,0
0.543,0.68738,-0.49727,0
0.544,0.68688,-0.50708,0
0.545,0.68638,-0.51689,0
0.546,0.68587,-0.5267,0
0.547,0.68535,-0.53651,0
0.548,0.68481,-0.54632,0
0.549,0.68426,-0.55613,0
0.55,0.6837,-0.56594,0
0.551,0.68313,-0.57575,0
0.552,0.68254,-0.58556,0
0.553,0.68195,-0.59537,0
0.554,0.68134,-0.60518,0
0.555,0.68073,-0.61499,0
0.556,0.6801,-0.6248,0
0.557,0.67946,-0.63461,0
0.558,0.67882,-0.64442,0
0.559,0.67817,-0.65423,0
0.56,0.67751,-0.66404,0
0.561,0.67684,-0.67385,0
0.562,0.67617,-0.68366,0
0.563,0.67549,-0.69347,0
0.564,0.6748,-0.70328,0
0.565,0.6741,-0.71309,0
0.566,0.67338,-0.7229,0
0.567,0.67266,-0.73271,0
0.568,0.67192,-0.74252,0
0.569,0.67117,-0.75233,0
0.57,0.67041,-0.76214,0
0.571,0.66964,-0.77195,0
0.572,0.66885,-0.78176,0
0.573,0.66806,-0.79157,0
0.574,0.66726,-0.80138,0
0.575,0.66645,-0.81119,0
0.576,0.66563,-0.821,0
0.577,0.66481,-0.83081,0
0.578,0.66397,-0.84062,0
0.579,0.66313,-0.85043,0
0.58,0.66228,-0.86024,0
0.581,0.66142,-0.87005,0
0.582,0.66055,-0.87986,0
0.583,0.65967,-0.88967,0
0.584,0.65878,-0.89948,0
0.585,0.65787,-0.90929,0
0.586,0.65696,-0.9191,0
0.587,0.65603,-0.92891,0
0.588,0.6551,-0.93872,0
0.589,0.65415,-0.94853,0
0.59,0.65319,-0.95834,0
0.591,0.65222,-0.96815,0
0.592,0.65125,-0.97796,0
0.593,0.65026,-0.98777,0
0.594,0.64927,-0.99758,0
0.595,0.64826,-1.0074,0
0.596,0.64725,-1.0172,0
0.597,0.64623,-1.027,0
0.598,0.64521,-1.0368,0
0.599,0.64417,-1.0466,0
0.6,0.64312,-1.0564,0
0.601,0.64207,-1.0663,0
0.602,0.641,-1.0761,0
0.603,0.63991,-1.0859,0
0.604,0.63882,-1.0957,0
0.605,0.63772,-1.1055,0
0.606,0.63661,-1.1153,0
0.607,0.63548,-1.1251,0
0.608,0.63435,-1.1349,0
0.609,0.63321,-1.1447,0
0.61,0.63205,-1.1545,0
0.611,0.63089,-1.1644,0
0.612,0.62972,-1.1742,0
0.613,0.62854,-1.184,0
0.614,0.62736,-1.1938,0
0.615,0.62616,-1.2036,0
0.616,0.62496,-1.2134,0
0.617,0.62374,-1.2232,0
0.618,0.62252,-1.233,0
0.619,0.62128,-1.2428,0
0.62,0.62004,-1.2526,0
0.621,0.61878,-1.2625,0
0.622,0.61751,-1.2723,0
0.623,0.61623,-1.2821,0
0.624,0.61494,-1.2919,0
0.625,0.61364,-1.3017,0
0.626,0.61233,-1.3115,0
0.627,0.61101,-1.3213,0
0.628,0.60968,-1.3311,0
0.629,0.60835,-1.3409,0
0.63,0.607,-1.3507,0
0.631,0.60564,-1.3606,0
0.632,0.60428,-1.3704,0
0.633,0.60291,-1.3802,0
0.634,0.60153,-1.39,0
0.635,0.60014,-1.3998,0
0.636,0.59874,-1.4096,0
0.637,0.59732,-1.4194,0
0.638,0.5959,-1.4292,0
0.639,0.59446,-1.439,0
0.64,0.59302,-1.4488,0
0.641,0.59156,-1.4587,0
0.642,0.5901,-1.4685,0
0.643,0.58862,-1.4783,0
0.644,0.58713,-1.4881,0
0.645,0.58564,-1.4979,0
0.646,0.58413,-1.5077,0
0.647,0.58262,-1.5175,0
0.648,0.5811,-1.5273,0
0.649,0.57957,-1.5371,0
